method,split,RMSE,AUUC,AUUC_thout
RAND,27,,901.7694937509514,699.9999999997863
ITE_best,27,0.0020636932887293895,1236.760287393137,993.9999999997326
ITE_2M,27,0.002063140890245945,1236.760287393137,993.9999999997326
ITE_SDR,27,0.0020542963668791613,1236.760287393137,993.9999999997326
MITE_2M,27,0.00018676991709067403,1288.8960867656158,1029.999999999702
MITE_SDR,27,0.000186031937403182,1288.8960867656158,1029.999999999702
Oracle,27,,1288.8960867656158,1029.999999999702
RAND,28,,922.4263000861065,699.999999999784
ITE_best,28,0.0018573307534506638,1175.7462637110507,973.9999999997796
ITE_2M,28,0.0018553751177372987,1175.7462637110507,973.9999999997796
ITE_SDR,28,0.0018518451919447758,1175.7462637110507,973.9999999997796
MITE_2M,28,0.0003268849744073167,1260.8072147324597,1029.9999999996987
MITE_SDR,28,0.0003306177487688272,1260.8072147324597,1029.9999999996987
Oracle,28,,1260.8072147324597,1029.9999999996987
RAND,29,,982.9188378556719,699.9999999997854
ITE_best,29,0.0010018341596274736,1359.1900495175819,1017.9999999997125
ITE_2M,29,0.000998808519661005,1359.1900495175819,1017.9999999997125
ITE_SDR,29,0.0010012901825801092,1359.1900495175819,1017.9999999997125
MITE_2M,29,0.0002882725464229482,1360.2465307030661,1029.9999999997003
MITE_SDR,29,0.00029267355677522615,1360.2465307030661,1029.9999999997003
Oracle,29,,1360.2465307030661,1029.9999999997003
RAND,30,,914.0871950035908,699.9999999997901
ITE_best,30,0.0016244583721101472,1158.271064803083,965.9999999997075
ITE_2M,30,0.001621525659880782,1158.271064803083,965.9999999997075
ITE_SDR,30,0.0016237987628831719,1158.271064803083,965.9999999997075
MITE_2M,30,0.0002227525060434277,1319.2093205856534,1029.9999999997099
MITE_SDR,30,0.00022364135998080386,1319.2093205856534,1029.9999999997099
Oracle,30,,1319.2093205856534,1029.9999999997099
RAND,31,,845.0588164686123,699.9999999997873
ITE_best,31,0.0015119163491738809,1181.8954847201721,1001.9999999997477
ITE_2M,31,0.0015115408114260095,1181.8954847201721,1001.9999999997477
ITE_SDR,31,0.0015057439311465456,1181.8954847201721,1001.9999999997477
MITE_2M,31,0.0003994336001113046,1191.2281499612125,1025.9999999997042
MITE_SDR,31,0.0004032220059836506,1191.2281499612125,1025.9999999997042
Oracle,31,,1195.3278560971598,1029.9999999997037
RAND,32,,920.6736300999692,699.9999999997882
ITE_best,32,0.0016983227231726706,1153.4665577413502,1001.9999999997635
ITE_2M,32,0.0016975940957872537,1153.4665577413502,1001.9999999997635
ITE_SDR,32,0.0016873809151585883,1153.4665577413502,1001.9999999997635
MITE_2M,32,0.00030367377766136403,1178.1831444288707,1029.999999999706
MITE_SDR,32,0.00030638162212522844,1178.1831444288707,1029.999999999706
Oracle,32,,1178.1831444288707,1029.999999999706
RAND,33,,968.3633595841529,699.9999999997875
ITE_best,33,0.0012744206551697492,1317.2040033494297,981.999999999757
ITE_2M,33,0.001274082840159306,1317.2040033494297,981.999999999757
ITE_SDR,33,0.0012715318461888466,1317.2040033494297,981.999999999757
MITE_2M,33,0.0003116455512142868,1372.1387543354313,1029.9999999997044
MITE_SDR,33,0.00031274409507045964,1372.1387543354313,1029.9999999997044
Oracle,33,,1372.1387543354313,1029.9999999997044
RAND,34,,845.5319737158425,699.9999999997857
ITE_best,34,0.0018343359301233367,1062.2660350156657,973.9999999998118
ITE_2M,34,0.0018339146529700973,1062.2660350156657,973.9999999998118
ITE_SDR,34,0.0018259808134673669,1062.2660350156657,973.9999999998118
MITE_2M,34,0.00035331951819786694,1169.227396452221,1025.9999999997165
MITE_SDR,34,0.000357374397678101,1169.227396452221,1025.9999999997165
Oracle,34,,1185.6997869632587,1029.9999999997012
RAND,35,,886.7286245688083,699.9999999997851
ITE_best,35,0.0019108972983237734,1132.516758172341,977.9999999997788
ITE_2M,35,0.0019076710947643469,1132.516758172341,977.9999999997788
ITE_SDR,35,0.0019120137748264657,1132.516758172341,977.9999999997788
MITE_2M,35,0.0003099299175239388,1206.4011113788881,1025.999999999715
MITE_SDR,35,0.00031050273738694566,1206.4011113788881,1025.999999999715
Oracle,35,,1201.5188689261624,1029.9999999996996
RAND,36,,977.022844943047,699.9999999997879
ITE_best,36,0.0016501690939165683,1272.4651264718702,993.999999999733
ITE_2M,36,0.0016495839379350994,1272.4651264718702,993.999999999733
ITE_SDR,36,0.0016435736937714688,1272.4651264718702,993.999999999733
MITE_2M,36,0.000428443995320178,1327.7661145227003,1029.999999999705
MITE_SDR,36,0.0004320821579913476,1327.7661145227003,1029.999999999705
Oracle,36,,1327.7661145227003,1029.999999999705
RAND,37,,1044.7181731390847,699.9999999997876
ITE_best,37,0.0017102135457150935,1401.2782055187215,977.9999999997668
ITE_2M,37,0.001709025036493906,1401.2782055187215,977.9999999997668
ITE_SDR,37,0.001709779695281301,1401.2782055187215,977.9999999997668
MITE_2M,37,0.0003003422997962547,1473.8094248823356,1025.9999999997194
MITE_SDR,37,0.0003027832027743323,1473.8094248823356,1025.9999999997194
Oracle,37,,1481.1990928719588,1029.9999999997042
RAND,38,,1011.9859574962065,699.9999999997876
ITE_best,38,0.0015657454500105895,1357.5068357200887,989.9999999997383
ITE_2M,38,0.0015650911629010152,1357.5068357200887,989.9999999997383
ITE_SDR,38,0.001554386499802089,1357.5068357200887,989.9999999997383
MITE_2M,38,0.00023403743955725966,1391.3066137504786,1029.9999999997046
MITE_SDR,38,0.00024115773990142405,1391.3066137504786,1029.9999999997046
Oracle,38,,1391.3066137504786,1029.9999999997046
RAND,39,,963.2723315033836,699.9999999997839
ITE_best,39,0.001192885681701986,1256.7912628121633,1021.9999999997211
ITE_2M,39,0.0011887768017840108,1256.7912628121633,1021.9999999997211
ITE_SDR,39,0.0011983933114410859,1256.7912628121633,1021.9999999997211
MITE_2M,39,0.000322931263528971,1259.6075537988677,1029.9999999996983
MITE_SDR,39,0.0003292067725400087,1259.6075537988677,1029.9999999996983
Oracle,39,,1259.6075537988677,1029.9999999996983
RAND,40,,799.5238828659421,699.9999999997889
ITE_best,40,0.0024283072342380055,975.2132802040353,965.999999999745
ITE_2M,40,0.002427240606510249,975.2132802040353,965.999999999745
ITE_SDR,40,0.0024142985063365765,975.2132802040353,965.999999999745
MITE_2M,40,0.00023552960431698271,1069.0498732454378,1029.999999999707
MITE_SDR,40,0.0002395160661297305,1069.0498732454378,1029.999999999707
Oracle,40,,1069.0498732454378,1029.999999999707
RAND,41,,971.9342648418606,699.9999999997885
ITE_best,41,0.0018000347764323714,1211.9470991753742,913.9999999998338
ITE_2M,41,0.0017964564760857712,1211.9470991753742,913.9999999998338
ITE_SDR,41,0.0017992248094478944,1211.9470991753742,913.9999999998338
MITE_2M,41,0.00034066226768902376,1379.4537653397501,1025.9999999997208
MITE_SDR,41,0.0003425683386248874,1379.4537653397501,1025.9999999997208
Oracle,41,,1376.9890531556616,1029.999999999705
RAND,42,,965.4417441143742,699.9999999997849
ITE_best,42,0.002525956936609709,1203.5183807721378,961.9999999998068
ITE_2M,42,0.0025254188915397047,1203.5183807721378,961.9999999998068
ITE_SDR,42,0.0025115000336193207,1203.5183807721378,961.9999999998068
MITE_2M,42,0.000252933419269427,1342.517768572338,1029.9999999996999
MITE_SDR,42,0.00025400830741252074,1342.517768572338,1029.9999999996999
Oracle,42,,1342.517768572338,1029.9999999996999
RAND,43,,860.4464804245508,699.9999999997873
ITE_best,43,0.0020010922250194756,1105.0204665803096,945.9999999997992
ITE_2M,43,0.0020006551081542165,1105.0204665803096,945.9999999997992
ITE_SDR,43,0.0020002273205883842,1105.0204665803096,945.9999999997992
MITE_2M,43,0.0002411143273632441,1237.427902738151,1029.9999999997042
MITE_SDR,43,0.00023996335368357973,1237.427902738151,1029.9999999997042
Oracle,43,,1237.427902738151,1029.9999999997042
RAND,44,,818.3363205397764,699.9999999997867
ITE_best,44,0.002202096551921904,1004.0272974761713,993.9999999997465
ITE_2M,44,0.002201084410094409,1004.0272974761713,993.9999999997465
ITE_SDR,44,0.0021909870199231063,1004.0272974761713,993.9999999997465
MITE_2M,44,0.0003920485867353868,1034.8365765854508,1021.99999999972
MITE_SDR,44,0.00039759190889880375,1034.8365765854508,1021.99999999972
Oracle,44,,1043.6719205899303,1029.9999999997037
RAND,45,,973.6417817879883,699.9999999997896
ITE_best,45,0.0016729662720251079,1227.1828276651706,993.9999999996378
ITE_2M,45,0.0016720977949366811,1227.1828276651706,993.9999999996378
ITE_SDR,45,0.0016627300293635492,1227.1828276651706,993.9999999996378
MITE_2M,45,0.00027666833132586804,1333.5467161397216,1029.9999999997074
MITE_SDR,45,0.00028220272723831905,1333.5467161397216,1029.9999999997074
Oracle,45,,1333.5467161397216,1029.9999999997074
RAND,46,,756.764170883238,699.9999999997872
ITE_best,46,0.002118309715374161,1073.4167683794367,997.9999999997551
ITE_2M,46,0.0021176397339923974,1073.4167683794367,997.9999999997551
ITE_SDR,46,0.002110318124302152,1073.4167683794367,997.9999999997551
MITE_2M,46,0.0001784946610677875,1088.334267400768,1029.9999999997033
MITE_SDR,46,0.00018036346412819164,1088.334267400768,1029.9999999997033
Oracle,46,,1088.334267400768,1029.9999999997033
RAND,47,,893.7413215118431,699.9999999997876
ITE_best,47,0.001854623218659478,1120.545415656527,977.9999999997742
ITE_2M,47,0.001854010708182988,1120.545415656527,977.9999999997742
ITE_SDR,47,0.0018514502295714688,1120.545415656527,977.9999999997742
MITE_2M,47,0.00019127814361151918,1222.0505694566173,1029.999999999705
MITE_SDR,47,0.00019288935842939306,1222.0505694566173,1029.999999999705
Oracle,47,,1222.0505694566173,1029.999999999705
RAND,48,,874.7059712955415,699.9999999997901
ITE_best,48,0.0015971939040114993,1144.0730781723578,989.999999999702
ITE_2M,48,0.0015936936086185704,1144.0730781723578,989.999999999702
ITE_SDR,48,0.0015897876394189857,1144.0730781723578,989.999999999702
MITE_2M,48,0.0002837551179140449,1263.6551946969528,1029.9999999997087
MITE_SDR,48,0.0002841652087016894,1263.6551946969528,1029.9999999997087
Oracle,48,,1263.6551946969528,1029.9999999997087
RAND,49,,1039.410748810158,699.9999999997874
ITE_best,49,0.0016324427059410131,1310.561844652288,953.9999999998506
ITE_2M,49,0.0016284960632069203,1310.561844652288,953.9999999998506
ITE_SDR,49,0.0016258745564769275,1310.561844652288,953.9999999998506
MITE_2M,49,0.00018617731203413303,1439.086527692647,1029.9999999997044
MITE_SDR,49,0.00019160271794415877,1439.086527692647,1029.9999999997044
Oracle,49,,1439.086527692647,1029.9999999997044
RAND,50,,802.6753782117994,699.9999999997874
ITE_best,50,0.0018595525759405977,1089.479163975356,981.9999999997821
ITE_2M,50,0.0018589843576788617,1089.479163975356,981.9999999997821
ITE_SDR,50,0.0018479487224363725,1089.479163975356,981.9999999997821
MITE_2M,50,0.0002177731639712231,1128.2530765783135,1029.9999999997042
MITE_SDR,50,0.000217910242920199,1128.2530765783135,1029.9999999997042
Oracle,50,,1128.2530765783135,1029.9999999997042
