method,split,RMSE,AUUC,AUUC_thout
RAND,14,,236.47511800943903,562.4999999999591
ITE_best,14,0.0019741988785184515,344.2253919224347,776.2500000000266
ITE_2M,14,0.001972044777083991,344.2253919224347,776.2500000000266
ITE_SDR,14,0.0019740786571384892,344.2253919224347,776.2500000000266
MITE_2M,14,0.0003215040963085377,623.7377505042575,893.7499999999934
MITE_SDR,14,0.0003225927877538254,623.7377505042575,893.7499999999934
Oracle,14,,623.7377505042575,893.7499999999934
RAND,15,,285.79865999363756,562.4999999999583
ITE_best,15,0.0018193799807445664,453.7844511962847,828.7499999999714
ITE_2M,15,0.001819283729478496,453.7844511962847,828.7499999999714
ITE_SDR,15,0.0018193133151969568,453.7844511962847,828.7499999999714
MITE_2M,15,0.0002098432986045929,591.6213495428002,893.7499999999928
MITE_SDR,15,0.00021078976825068406,591.6213495428002,893.7499999999928
Oracle,15,,591.6213495428002,893.7499999999928
RAND,16,,351.50634328731394,562.4999999999586
ITE_best,16,0.001607791090557898,617.6401645383821,871.2500000000272
ITE_2M,16,0.0016090119502586838,617.6401645383821,871.2500000000272
ITE_SDR,16,0.0016077705726807163,617.6401645383821,871.2500000000272
MITE_2M,16,0.0001938091498998168,651.9836267756551,893.749999999993
MITE_SDR,16,0.0001965569638116964,651.9836267756551,893.749999999993
Oracle,16,,651.9836267756551,893.749999999993
RAND,17,,164.888077010899,562.4999999999579
ITE_best,17,0.0014957393475010137,336.50152228905654,838.7500000000487
ITE_2M,17,0.0014953671957857624,336.50152228905654,838.7500000000487
ITE_SDR,17,0.0014956282133089748,336.50152228905654,838.7500000000487
MITE_2M,17,0.0002891211349389455,454.93249229852387,888.7499999999968
MITE_SDR,17,0.0002910585524055508,454.93249229852387,888.7499999999968
Oracle,17,,475.6564560950864,893.7499999999924
RAND,18,,365.81808144209936,562.4999999999568
ITE_best,18,0.0015709569364500625,643.0532059773603,878.75
ITE_2M,18,0.0015709070122592618,643.0532059773603,878.75
ITE_SDR,18,0.0015710463069649508,643.0532059773603,878.75
MITE_2M,18,0.00024552018294384567,672.5920392109726,893.7499999999909
MITE_SDR,18,0.00024782774088442087,672.5920392109726,893.7499999999909
Oracle,18,,672.5920392109726,893.7499999999909
RAND,19,,284.52960743578296,562.4999999999577
ITE_best,19,0.0018897150179545226,558.1941021084972,798.750000000048
ITE_2M,19,0.0018895521881940548,558.1941021084972,798.750000000048
ITE_SDR,19,0.0018897372863618132,558.1941021084972,798.750000000048
MITE_2M,19,0.00020853223846359982,680.4501260702419,893.7499999999919
MITE_SDR,19,0.0002081899684451205,680.4501260702419,893.7499999999919
Oracle,19,,680.4501260702419,893.7499999999919
RAND,20,,256.8798812777168,562.4999999999575
ITE_best,20,0.0018007290866845142,474.3512775411574,796.2500000000095
ITE_2M,20,0.0018017620889117477,474.3512775411574,796.2500000000095
ITE_SDR,20,0.0018006844746221893,474.3512775411574,796.2500000000095
MITE_2M,20,0.00033567151486988556,587.9093212820588,891.249999999994
MITE_SDR,20,0.0003369807596082342,587.9093212820588,891.249999999994
Oracle,20,,590.6461257082474,893.7499999999918
RAND,21,,305.1024585658015,562.4999999999574
ITE_best,21,0.001689171472333852,623.0560622574009,851.2500000000379
ITE_2M,21,0.0016908379317603893,623.0560622574009,851.2500000000379
ITE_SDR,21,0.0016893904372506183,623.0560622574009,851.2500000000379
MITE_2M,21,0.00021643455502743354,712.189174625377,891.2499999999937
MITE_SDR,21,0.00021799281558247335,712.189174625377,891.2499999999937
Oracle,21,,710.7071754306103,893.7499999999915
RAND,22,,179.81649966466284,562.4999999999575
ITE_best,22,0.001830492574512049,278.55933572452545,831.2499999999666
ITE_2M,22,0.001829521063802959,278.55933572452545,831.2499999999666
ITE_SDR,22,0.001830079111387378,278.55933572452545,831.2499999999666
MITE_2M,22,0.00017865290573635482,434.5109372089651,893.7499999999916
MITE_SDR,22,0.00018209579078045496,434.5109372089651,893.7499999999916
Oracle,22,,434.5109372089651,893.7499999999916
RAND,23,,270.9691932225105,562.4999999999569
ITE_best,23,0.0015067560247675668,616.5046400009022,848.7499999999757
ITE_2M,23,0.0015072977262613385,616.5046400009022,848.7499999999757
ITE_SDR,23,0.001506958553851391,616.5046400009022,848.7499999999757
MITE_2M,23,0.00021605548113488269,652.9323401641562,893.7499999999911
MITE_SDR,23,0.00021798344981118062,652.9323401641562,893.7499999999911
Oracle,23,,652.9323401641562,893.7499999999911
RAND,24,,318.2394811711456,562.4999999999566
ITE_best,24,0.00195721252618281,489.8821297233961,811.2500000000424
ITE_2M,24,0.0019577289584470072,489.8821297233961,811.2500000000424
ITE_SDR,24,0.0019570147308645043,489.8821297233961,811.2500000000424
MITE_2M,24,0.0002500305360118709,635.6516473482886,893.7499999999901
MITE_SDR,24,0.00025472229797988776,635.6516473482886,893.7499999999901
Oracle,24,,635.6516473482886,893.7499999999901
RAND,25,,229.8288480236224,562.4999999999591
ITE_best,25,0.001462654122126283,406.286896337261,878.750000000023
ITE_2M,25,0.0014616596658398701,406.286896337261,878.750000000023
ITE_SDR,25,0.0014623171199747852,406.286896337261,878.750000000023
MITE_2M,25,0.00019854513234343727,429.19670104130125,893.7499999999934
MITE_SDR,25,0.00020020634189227033,429.19670104130125,893.7499999999934
Oracle,25,,429.19670104130125,893.7499999999934
RAND,26,,348.7059218936629,562.4999999999578
ITE_best,26,0.0018446569265150915,536.455794554654,843.7500000000241
ITE_2M,26,0.001844424145761574,536.455794554654,843.7500000000241
ITE_SDR,26,0.0018445746830579649,536.455794554654,843.7500000000241
MITE_2M,26,0.00025056298268873216,615.2818451050716,893.7499999999918
MITE_SDR,26,0.0002538323652564853,615.2818451050716,893.7499999999918
Oracle,26,,615.2818451050716,893.7499999999918
RAND,27,,431.60352783909184,562.4999999999579
ITE_best,27,0.0023888640385377577,584.2581916253936,856.2499999999744
ITE_2M,27,0.0023885293880509637,584.2581916253936,856.2499999999744
ITE_SDR,27,0.002388448717175953,584.2581916253936,856.2499999999744
MITE_2M,27,0.00018708477109789966,609.9220201631023,891.2499999999945
MITE_SDR,27,0.00018571779103909218,609.9220201631023,891.2499999999945
Oracle,27,,617.6161528474297,893.749999999992
RAND,28,,253.21544042527967,562.4999999999571
ITE_best,28,0.0014918443977363456,446.70378204386964,856.2499999999509
ITE_2M,28,0.0014916999905479047,446.70378204386964,856.2499999999509
ITE_SDR,28,0.0014916752224901956,446.70378204386964,856.2499999999509
MITE_2M,28,0.00019210992615425877,530.3553019861814,893.7499999999911
MITE_SDR,28,0.000194134089821645,530.3553019861814,893.7499999999911
Oracle,28,,530.3553019861814,893.7499999999911
RAND,29,,230.56370244977006,562.499999999957
ITE_best,29,0.001225910353191748,477.68387882847315,868.7499999999243
ITE_2M,29,0.0012267210843000954,477.68387882847315,868.7499999999243
ITE_SDR,29,0.0012261250654440057,477.68387882847315,868.7499999999243
MITE_2M,29,0.00016839875588970215,566.1535162570906,893.7499999999909
MITE_SDR,29,0.00017449829230921406,566.1535162570906,893.7499999999909
Oracle,29,,566.1535162570906,893.7499999999909
RAND,30,,345.06989316205,562.4999999999582
ITE_best,30,0.0015794128057594254,529.9738930782378,871.2499999999844
ITE_2M,30,0.0015793537700510493,529.9738930782378,871.2499999999844
ITE_SDR,30,0.0015793963366372977,529.9738930782378,871.2499999999844
MITE_2M,30,0.00021220994504952582,629.6869773105108,893.7499999999925
MITE_SDR,30,0.00021290303543048425,629.6869773105108,893.7499999999925
Oracle,30,,629.6869773105108,893.7499999999925
RAND,31,,238.28360091284048,562.4999999999584
ITE_best,31,0.001138327037608989,539.5295408612211,871.2500000000064
ITE_2M,31,0.0011378509812708835,539.5295408612211,871.2500000000064
ITE_SDR,31,0.0011385752514400252,539.5295408612211,871.2500000000064
MITE_2M,31,0.000214021682408187,566.2421763466052,893.7499999999925
MITE_SDR,31,0.00021911422191295873,571.2672830542111,891.2499999999944
Oracle,31,,566.2421763466052,893.7499999999925
RAND,32,,315.57892598618855,562.4999999999568
ITE_best,32,0.0017976338273516996,587.4747260185028,833.7499999999833
ITE_2M,32,0.0017972423201876617,587.4747260185028,833.7499999999833
ITE_SDR,32,0.0017977216317581989,587.4747260185028,833.7499999999833
MITE_2M,32,0.0002622722810216454,678.1038942794927,893.7499999999905
MITE_SDR,32,0.00026467841398195024,678.1038942794927,893.7499999999905
Oracle,32,,678.1038942794927,893.7499999999905
RAND,33,,469.5892880369647,562.4999999999577
ITE_best,33,0.0023284438441712255,703.0018399105343,808.7500000000413
ITE_2M,33,0.002328304272474991,703.0018399105343,808.7500000000413
ITE_SDR,33,0.0023284801898082806,703.0018399105343,808.7500000000413
MITE_2M,33,0.0002616819112831153,815.3493121458149,893.7499999999918
MITE_SDR,33,0.0002637926563019426,815.3493121458149,893.7499999999918
Oracle,33,,815.3493121458149,893.7499999999918
RAND,34,,47.063043526100955,562.4999999999577
ITE_best,34,0.001971553547996779,196.74512124738348,743.7500000000865
ITE_2M,34,0.001971436680999813,196.74512124738348,743.7500000000865
ITE_SDR,34,0.0019714237323041127,196.74512124738348,743.7500000000865
MITE_2M,34,0.00012276769089063187,493.6978084424741,893.7499999999917
MITE_SDR,34,0.00012480936014517784,493.6978084424741,893.7499999999917
Oracle,34,,493.6978084424741,893.7499999999917
RAND,35,,294.2092534121912,562.4999999999568
ITE_best,35,0.0019835790147621243,558.614050014334,818.7499999999333
ITE_2M,35,0.0019832835317517956,558.614050014334,818.7499999999333
ITE_SDR,35,0.001983566132557384,558.614050014334,818.7499999999333
MITE_2M,35,0.0002795235319448222,652.3367891891413,893.7499999999903
MITE_SDR,35,0.0002788947443838679,652.3367891891413,893.7499999999903
Oracle,35,,652.3367891891413,893.7499999999903
RAND,36,,438.7551527867581,562.4999999999571
ITE_best,36,0.0019923247722954283,714.795225958333,856.250000000013
ITE_2M,36,0.0019940392552468948,714.795225958333,856.250000000013
ITE_SDR,36,0.001992391093605763,714.795225958333,856.250000000013
MITE_2M,36,0.00029759078443592136,740.4934555518374,893.749999999991
MITE_SDR,36,0.0003001389708001144,740.4934555518374,893.749999999991
Oracle,36,,740.4934555518374,893.749999999991
RAND,37,,104.30308232555763,562.4999999999591
ITE_best,37,0.0010571121661177671,285.3169367163391,883.7500000000005
ITE_2M,37,0.0010565858375292108,285.3169367163391,883.7500000000005
ITE_SDR,37,0.0010566907079226464,285.3169367163391,883.7500000000005
MITE_2M,37,0.00015884474637649262,324.35159854321597,893.7499999999935
MITE_SDR,37,0.00016108525195916454,324.35159854321597,893.7499999999935
Oracle,37,,324.35159854321597,893.7499999999935
RAND,38,,415.82029240856355,562.4999999999566
ITE_best,38,0.0021312427563324465,591.7220503400002,838.7499999999845
ITE_2M,38,0.0021310781254681665,591.7220503400002,838.7499999999845
ITE_SDR,38,0.0021312356186222524,591.7220503400002,838.7499999999845
MITE_2M,38,0.00020146629878413515,745.0597305488895,893.7499999999905
MITE_SDR,38,0.00020321927849493345,745.0597305488895,893.7499999999905
Oracle,38,,745.0597305488895,893.7499999999905
RAND,39,,390.84468209457555,562.4999999999575
ITE_best,39,0.0018214550605241465,625.2418369929034,818.7500000000592
ITE_2M,39,0.0018229202368480763,625.2418369929034,818.7500000000592
ITE_SDR,39,0.0018215575066510077,625.2418369929034,818.7500000000592
MITE_2M,39,0.00024943889194802666,750.7206298062245,891.2499999999937
MITE_SDR,39,0.0002520676625959409,750.7206298062245,891.2499999999937
Oracle,39,,759.537094424782,893.7499999999917
RAND,40,,254.0285094130304,562.4999999999587
ITE_best,40,0.0020810185349762443,435.89776990648846,828.7500000000522
ITE_2M,40,0.0020804735071094965,435.89776990648846,828.7500000000522
ITE_SDR,40,0.0020807141570678483,435.89776990648846,828.7500000000522
MITE_2M,40,0.0002711680978310648,564.1287804527491,893.7499999999934
MITE_SDR,40,0.0002730525310500214,564.1287804527491,893.7499999999934
Oracle,40,,564.1287804527491,893.7499999999934
RAND,41,,361.09699078288395,562.4999999999578
ITE_best,41,0.0020355815109471685,412.36026638921294,808.750000000046
ITE_2M,41,0.0020353777352202867,412.36026638921294,808.750000000046
ITE_SDR,41,0.0020354439000074046,412.36026638921294,808.750000000046
MITE_2M,41,0.00021730235242915002,652.4960457830898,891.2499999999947
MITE_SDR,41,0.00021918978827475494,652.4960457830898,891.2499999999947
Oracle,41,,678.3263219201338,893.7499999999922
RAND,42,,158.61702095703367,562.4999999999569
ITE_best,42,0.0014597819169123733,366.7422912656724,873.750000000023
ITE_2M,42,0.0014593797916298455,366.7422912656724,873.750000000023
ITE_SDR,42,0.0014593954339563518,366.7422912656724,873.750000000023
MITE_2M,42,0.0001659141268882704,382.37793178395447,893.7499999999911
MITE_SDR,42,0.00016781179401813927,382.37793178395447,893.7499999999911
Oracle,42,,382.37793178395447,893.7499999999911
RAND,43,,333.88192251590954,562.4999999999576
ITE_best,43,0.0016305825442883524,547.8661958074914,863.7499999999682
ITE_2M,43,0.0016333462497617073,547.8661958074914,863.7499999999682
ITE_SDR,43,0.0016303547016773318,547.8661958074914,863.7499999999682
MITE_2M,43,0.00029287549614782644,602.4121805132786,891.2499999999943
MITE_SDR,43,0.00029693211784604555,602.4121805132786,891.2499999999943
Oracle,43,,611.937707485674,893.7499999999919
RAND,44,,183.72856085016247,562.499999999957
ITE_best,44,0.001881267533272505,322.7907447467043,858.7500000000348
ITE_2M,44,0.0018805859658096774,322.7907447467043,858.7500000000348
ITE_SDR,44,0.0018800775837629561,322.7907447467043,858.7500000000348
MITE_2M,44,0.0002512099491060031,375.8900964466543,893.7499999999909
MITE_SDR,44,0.0002549823583427692,375.8900964466543,893.7499999999909
Oracle,44,,375.8900964466543,893.7499999999909
RAND,45,,343.77615451454767,562.4999999999573
ITE_best,45,0.0023287442924008785,570.6591546603439,778.7499999999815
ITE_2M,45,0.00232848747497482,570.6591546603439,778.7499999999815
ITE_SDR,45,0.002328677005439056,570.6591546603439,778.7499999999815
MITE_2M,45,0.0002228340801302619,741.3151574037917,893.7499999999911
MITE_SDR,45,0.00022229678329321756,741.3151574037917,893.7499999999911
Oracle,45,,741.3151574037917,893.7499999999911
RAND,46,,345.98179928134414,562.4999999999579
ITE_best,46,0.002112049765988335,522.9010110468048,766.2499999998424
ITE_2M,46,0.0021120527882481886,522.9010110468048,766.2499999998424
ITE_SDR,46,0.002112223124760966,522.9010110468048,766.2499999998424
MITE_2M,46,0.00020706768950607443,746.6567158112226,893.7499999999922
MITE_SDR,46,0.0002085130867530312,746.6567158112226,893.7499999999922
Oracle,46,,746.6567158112226,893.7499999999922
RAND,47,,409.6419851975261,562.4999999999574
ITE_best,47,0.0022616166299876273,530.5204071850958,833.749999999986
ITE_2M,47,0.0022611147418116107,530.5204071850958,833.749999999986
ITE_SDR,47,0.0022578484637274976,530.5204071850958,833.749999999986
MITE_2M,47,0.00021177231718633632,647.6061348053167,893.7499999999915
MITE_SDR,47,0.00021618756656795453,647.6061348053167,893.7499999999915
Oracle,47,,647.6061348053167,893.7499999999915
RAND,48,,151.64807509971433,562.4999999999575
ITE_best,48,0.0019257257001121162,252.68873425360204,771.2500000000075
ITE_2M,48,0.0019254569978472726,252.68873425360204,771.2500000000075
ITE_SDR,48,0.0019253327316958917,252.68873425360204,771.2500000000075
MITE_2M,48,0.0002501748866731207,463.51298102070234,893.7499999999916
MITE_SDR,48,0.00025215131456280993,463.51298102070234,893.7499999999916
Oracle,48,,463.51298102070234,893.7499999999916
RAND,49,,138.3518483298467,562.4999999999577
ITE_best,49,0.0014071231879391485,286.6205564653344,851.2499999999526
ITE_2M,49,0.001406684885675967,286.6205564653344,851.2499999999526
ITE_SDR,49,0.001406760525958255,286.6205564653344,851.2499999999526
MITE_2M,49,0.0002479644482305134,381.336994056554,893.7499999999922
MITE_SDR,49,0.00024931353138418283,381.336994056554,893.7499999999922
Oracle,49,,381.336994056554,893.7499999999922
RAND,50,,362.90583651984707,562.4999999999567
ITE_best,50,0.0015889410514281707,584.0872071463559,861.2500000000344
ITE_2M,50,0.0015894417273958552,584.0872071463559,861.2500000000344
ITE_SDR,50,0.0015888828776661258,584.0872071463559,861.2500000000344
MITE_2M,50,0.00021855656531581452,642.5910207086265,893.7499999999908
MITE_SDR,50,0.0002190248787745622,642.5910207086265,893.7499999999908
Oracle,50,,642.5910207086265,893.7499999999908
